suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_03,trummer_v1,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.98658270099986,9,7,2,13.182471123989671,3.792139285003941,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.0039071229985,9,7,2,13.199891199008562,3.791290770008345,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.02820529699966,9,7,2,13.21386792899284,3.8016069829973276,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.034013942997262,9,7,2,13.23260889100493,3.7887255380046554,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.035699451000255,9,7,2,13.225114192006004,3.799137303001771,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.019219549998525,9,7,2,13.225538778002374,3.779811000000336,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.038737652001146,9,7,2,13.229001441992295,3.796871407997969,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.0409344879954,9,7,2,13.229791001991543,3.796832756001095,0.9,20,20,0.8947368421052632,
5q,q_03,trummer_v1,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,17.038317630001984,9,7,2,13.233455268011312,3.792652543001168,0.9,20,20,0.8947368421052632,
5q,q_04,suql_baseline,1,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.506260807997023,49,0,49,0.0,21.484164266985317,0.9,20,0,0.0,
5q,q_04,suql_baseline,2,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.223515625999426,49,0,49,0.0,21.1986182729961,0.9,20,0,0.0,
5q,q_04,suql_baseline,3,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.4974094509962,49,0,49,0.0,21.476530849999108,0.9,20,0,0.0,
5q,q_04,suql_baseline,4,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.13938845699886,49,0,49,0.0,21.116070333999232,0.9,20,0,0.0,
5q,q_04,suql_baseline,5,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.222521095005504,49,0,49,0.0,21.20074868100346,0.9,20,0,0.0,
5q,q_04,suql_baseline,6,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.213019365000946,49,0,49,0.0,21.191565771005116,0.9,20,0,0.0,
5q,q_04,suql_baseline,7,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.270675908002886,49,0,49,0.0,21.248230608020094,0.9,20,0,0.0,
