suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
10q,q_02,trummer_v1,5,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.83928106201347,15,9,6,6.570935911964625,7.243744365987368,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,6,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.783899339963682,15,9,6,6.5532392679015175,7.204548724985216,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,7,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.714265263988636,15,9,6,6.501026215031743,7.186743778001983,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,8,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.762348739022855,15,9,6,6.532749496982433,7.200726162001956,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,9,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.714382179023232,15,9,6,6.526989269943442,7.164312748936936,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,10,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.811608513991814,15,9,6,6.552698935905937,7.230155849887524,0.9,20,20,0.8888888888888888,
10q,q_03,suql_baseline,1,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.296436654985882,50,0,50,0.0,23.272527490684297,0.9,20,0,0.0,
10q,q_03,suql_baseline,2,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.320743405027315,50,0,50,0.0,23.295904718048405,0.9,20,0,0.0,
10q,q_03,suql_baseline,3,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.167673152987845,50,0,50,0.0,23.14444706699578,0.9,20,0,0.0,
10q,q_03,suql_baseline,4,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.32129360100953,50,0,50,0.0,23.297660738113336,0.9,20,0,0.0,
10q,q_03,suql_baseline,5,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.2475895829848,50,0,50,0.0,23.22211707540555,0.9,20,0,0.0,
10q,q_03,suql_baseline,6,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.316404493991286,50,0,50,0.0,23.293219027167652,0.9,20,0,0.0,
10q,q_03,suql_baseline,7,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.163945092994254,50,0,50,0.0,23.140592441137414,0.9,20,0,0.0,
10q,q_03,suql_baseline,8,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.16138519096421,50,0,50,0.0,23.13748411356937,0.9,20,0,0.0,
10q,q_03,suql_baseline,9,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.299000072991475,50,0,50,0.0,23.274352089036256,0.9,20,0,0.0,
10q,q_03,suql_baseline,10,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,23.324448925966863,50,0,50,0.0,23.29672191501595,0.9,20,0,0.0,
10q,q_03,suql_v1,1,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.74380846100394,70,50,20,36.39073844900122,9.332832694926765,0.9,20,20,0.9,2.0
